Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,TotalSpent_RM,Num_of_Baskets,Day,Time_Of_The_Day,temp,feelslike,dew,humidity,precip,precipprob,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,buyDrink
0,1,1,9,1,2,0,6,1,2,0,3,1,0,3,2,1,4,4,2,0,3,35,58,70,1546,0,0,1,3,6,23,56,25,26,0,13,0,1,0
1,1,2,23,1,0,0,9,2,0,0,0,1,1,2,0,1,22,14,2,2,1,28,28,53,1271,59,1,0,3,18,18,59,25,79,0,13,0,3,1
3,1,1,23,0,2,1,7,2,2,0,3,1,1,1,0,0,45,11,0,3,1,28,28,51,1204,0,0,1,3,37,351,51,25,79,0,13,0,1,0
4,0,2,5,0,0,0,0,0,12,1,6,0,1,0,0,0,15,14,1,5,3,48,56,24,463,0,0,1,3,121,52,51,25,79,0,13,0,1,1
2,0,1,21,1,2,0,3,1,3,1,0,1,0,3,3,0,14,3,2,4,2,17,17,53,1591,0,0,1,3,18,320,48,25,53,288,7,2,1,1
0,1,2,8,0,4,1,0,0,4,1,5,0,0,0,0,1,4,8,1,5,2,27,27,50,1203,0,0,1,3,11,12,51,25,44,0,13,0,1,0
3,1,1,25,0,0,0,6,1,3,1,1,1,1,0,1,1,47,10,2,4,2,27,27,54,1357,0,0,1,3,22,319,51,25,79,0,13,0,1,1
0,1,0,13,0,4,1,5,2,10,1,14,1,1,3,2,0,40,12,2,5,2,25,25,42,1118,0,0,1,3,28,291,36,25,69,0,13,0,1,1
0,0,1,22,0,1,0,9,0,3,1,5,1,1,1,0,0,2,9,0,0,2,17,17,43,1309,0,0,1,3,36,40,51,25,69,455,12,3,1,1
1,0,1,22,0,0,1,8,2,10,0,2,0,2,2,1,1,25,7,0,6,2,17,17,53,1582,0,0,1,3,0,0,51,25,51,0,13,0,1,1
0,0,1,34,0,3,0,8,0,8,1,11,1,0,0,0,0,27,11,1,3,1,53,92,64,990,1,1,0,3,106,313,34,36,79,0,13,0,2,1
1,0,0,11,0,1,2,3,2,1,1,8,0,2,3,1,1,21,0,1,1,2,46,70,53,930,0,0,1,3,23,143,51,25,88,500,13,4,1,1
2,0,0,33,1,3,2,7,2,8,1,11,1,0,3,0,1,4,0,1,1,2,18,18,52,1493,0,0,1,3,2,19,51,25,53,0,13,0,1,1
3,0,0,21,0,0,1,11,2,12,1,11,1,0,0,2,1,24,8,1,0,2,47,77,60,1008,0,0,1,3,61,331,51,25,88,587,16,4,1,1
2,0,1,14,2,2,0,6,0,0,1,15,0,1,0,3,0,20,11,2,0,3,44,66,53,966,0,0,1,3,48,358,51,25,88,0,13,0,1,1
1,0,1,34,1,0,0,11,0,9,0,13,0,1,3,3,1,43,2,0,3,2,8,8,44,1608,0,0,1,3,57,325,51,25,49,30,1,0,1,1
0,0,0,14,1,0,0,0,1,7,0,4,0,1,3,1,0,28,12,1,5,0,95,130,42,198,0,0,1,3,85,101,24,25,111,294,7,2,1,1
2,1,2,25,1,2,1,1,3,8,0,13,0,1,3,3,1,9,6,2,2,2,28,28,42,1011,0,0,1,3,94,313,51,25,88,358,9,3,1,1
1,1,1,16,0,3,0,4,1,10,0,0,1,0,3,2,0,31,13,2,4,0,104,164,63,325,0,0,1,3,125,221,51,25,88,749,21,6,1,0
0,1,2,22,1,2,0,10,0,0,1,0,0,1,2,2,2,31,6,0,3,0,91,162,73,596,0,0,1,3,90,342,51,25,88,756,21,6,1,1
2,1,2,32,1,1,0,1,0,8,0,12,0,0,0,0,1,16,0,2,5,2,57,98,63,907,0,0,1,3,50,160,51,25,87,610,16,5,1,0
2,1,0,23,0,5,0,10,0,6,1,0,0,0,1,0,0,46,7,1,4,1,8,8,43,1584,0,0,1,3,19,245,51,27,58,4,0,0,1,1
0,1,2,41,1,0,1,2,1,11,1,13,1,0,1,0,1,23,14,1,0,3,27,27,54,1357,0,0,1,3,11,17,67,25,88,0,13,0,1,1
3,0,0,9,1,3,0,1,0,11,1,14,0,0,0,1,1,6,5,1,1,0,96,123,34,140,0,0,1,3,120,64,51,25,88,671,18,5,1,1
2,0,2,22,0,1,0,1,0,10,1,0,0,1,3,3,0,13,6,1,0,3,8,8,43,1579,0,0,1,3,36,152,51,25,68,0,13,0,1,1
1,0,2,13,0,4,0,5,2,1,0,1,1,1,0,1,0,0,6,2,3,3,26,26,51,1301,0,0,1,3,21,325,86,25,60,0,13,0,1,1
3,1,2,39,1,3,0,5,1,5,1,11,1,1,0,1,1,29,13,2,3,0,96,133,43,187,0,0,1,3,33,223,67,25,103,863,24,7,1,1
4,1,2,15,0,1,2,0,0,2,2,8,1,1,1,3,0,46,1,0,1,1,47,87,71,1244,47,1,0,3,29,358,23,25,73,0,13,0,3,1
3,2,3,17,1,0,0,11,2,7,1,6,1,0,0,1,0,47,14,1,0,0,66,113,64,803,0,0,1,3,144,297,51,42,66,497,13,4,0,1
3,0,2,32,1,3,0,7,2,4,0,9,0,0,2,1,1,26,12,2,1,1,86,120,43,281,0,0,1,3,46,63,51,25,88,131,2,1,1,1
3,1,0,24,0,1,0,0,0,9,1,0,0,0,1,0,0,28,0,0,3,2,37,53,51,1025,0,0,1,3,18,1,51,32,13,0,13,0,0,1
3,1,0,18,0,4,1,2,2,12,1,9,1,1,3,1,0,25,5,1,0,2,27,27,52,1277,0,0,1,3,38,216,51,25,88,730,20,6,1,1
4,0,1,23,0,1,0,9,1,12,1,12,1,1,3,3,2,42,5,2,3,2,27,27,53,1320,0,0,1,3,54,217,51,25,87,0,13,0,1,1
0,0,0,25,0,3,1,8,1,11,0,5,0,1,3,0,1,25,0,1,2,2,18,18,52,1527,0,0,1,3,4,9,51,25,51,0,13,0,1,1
2,1,0,10,1,4,1,6,1,9,0,11,0,0,1,0,1,20,6,0,2,2,18,18,52,1502,0,0,1,3,6,15,51,25,53,0,13,0,1,1
0,0,2,0,0,2,0,3,0,11,0,2,1,0,3,3,1,33,9,2,2,2,37,54,53,1074,0,0,1,3,45,172,51,25,79,7,13,0,4,1
2,0,0,27,0,1,0,6,2,10,2,13,0,2,1,3,0,44,13,0,5,2,56,95,62,918,0,0,1,3,19,268,46,25,88,553,15,4,1,1
2,0,2,21,1,0,1,1,1,6,1,3,0,1,0,0,1,23,2,0,6,2,28,28,33,858,0,0,1,3,33,82,51,25,79,0,13,0,1,1
0,0,2,23,0,1,2,9,0,11,1,0,1,0,0,0,0,49,11,0,5,3,37,56,57,1172,0,0,1,3,83,3,51,25,76,0,13,0,1,1
0,1,0,17,0,2,1,3,1,10,1,1,1,2,2,2,2,38,2,2,2,2,35,53,58,1216,0,0,1,3,44,105,62,25,79,0,13,0,1,1
2,1,1,17,2,1,0,8,0,3,1,2,1,1,0,0,0,0,6,0,5,2,37,54,53,1087,0,0,1,3,36,30,51,25,88,515,14,4,1,1
2,1,0,14,1,0,1,8,0,0,1,9,1,0,3,0,0,4,3,0,2,0,85,143,64,565,0,0,1,3,170,233,21,25,115,366,9,3,1,1
0,1,2,23,1,2,0,0,0,6,1,10,1,0,2,0,1,20,2,1,0,1,26,26,53,1341,0,0,1,3,39,21,51,25,60,4,0,0,1,1
2,1,2,19,1,2,1,2,0,3,1,5,0,0,1,3,0,5,1,1,4,2,8,8,43,1579,0,0,1,3,0,0,51,25,52,0,13,0,1,1
2,1,0,23,0,3,1,9,2,10,1,14,0,1,3,2,1,43,13,2,3,2,46,70,53,926,0,0,1,3,73,309,51,25,79,0,13,0,1,1
3,0,1,33,1,0,0,8,0,10,0,0,1,0,0,0,0,35,8,1,4,2,38,60,60,1187,0,0,1,3,37,271,51,25,61,640,17,5,1,1
1,0,1,32,1,0,1,8,0,9,1,12,0,0,3,2,1,40,14,2,1,2,19,19,52,1469,0,0,1,3,11,10,51,25,61,0,13,0,1,0
1,0,2,0,0,3,0,7,2,0,0,3,1,0,3,3,1,23,4,1,0,2,37,54,53,1074,0,0,1,3,45,172,51,25,79,7,13,0,4,1
2,0,1,3,1,2,1,5,2,0,1,10,0,0,2,0,1,5,13,1,1,2,8,8,41,1498,0,0,1,3,10,9,39,25,62,0,13,0,1,1
3,0,3,25,1,4,2,7,1,6,1,0,0,1,0,1,1,34,4,1,1,1,54,93,63,968,0,0,1,3,24,273,51,25,88,0,13,0,1,0
1,1,1,34,1,2,1,0,1,3,0,10,1,2,3,2,0,46,3,2,0,3,17,17,53,1602,0,0,1,3,22,8,59,25,53,0,13,0,1,0
2,1,2,11,0,2,1,3,0,8,0,6,1,1,0,2,0,44,0,1,1,0,107,145,40,108,0,0,1,3,39,321,54,25,111,1022,31,9,1,1
0,0,1,21,1,2,0,11,0,8,1,11,1,0,3,3,0,12,12,1,3,2,27,27,57,1412,0,0,1,3,22,131,51,25,65,0,13,0,1,1
3,0,2,15,1,0,2,0,1,7,1,10,0,0,3,0,1,22,5,0,3,2,27,27,53,1329,0,0,1,3,36,169,51,25,87,0,13,0,1,1
0,0,1,40,1,0,1,0,0,3,1,11,1,1,2,2,1,34,13,1,4,2,28,28,52,1246,0,0,1,3,28,356,51,25,88,0,13,0,1,0
3,1,3,21,1,4,1,0,3,8,1,10,0,2,2,0,0,34,9,2,0,2,26,26,43,1109,0,0,1,3,87,314,51,25,88,490,13,4,1,0
3,1,0,32,0,0,1,7,0,7,1,12,0,1,0,1,0,41,2,1,1,2,2,2,42,1666,0,0,1,3,2,361,45,25,15,177,4,1,1,1
2,0,0,3,1,2,0,4,2,10,0,0,1,0,3,0,0,11,7,2,3,1,36,48,44,949,0,0,1,3,54,339,51,25,87,0,13,0,1,0
0,1,1,40,2,2,0,1,2,1,1,9,0,0,0,1,1,0,9,0,4,2,10,10,33,1237,0,0,1,3,18,355,60,25,79,0,13,0,1,1
4,0,2,37,1,4,0,2,0,9,1,9,0,1,1,2,0,49,7,0,0,2,16,16,53,1618,98,1,0,3,0,0,47,25,84,310,8,2,3,1
0,0,0,4,1,2,1,8,1,7,0,11,1,0,2,0,0,3,7,1,4,2,18,18,51,1468,0,0,1,3,31,7,51,25,79,0,13,0,1,0
1,0,2,9,0,3,0,9,1,2,1,8,1,1,0,2,0,35,10,2,3,2,86,113,36,223,0,0,1,3,41,341,51,25,88,1021,31,9,1,1
0,0,2,25,1,2,1,7,0,1,0,3,0,1,2,0,0,40,7,0,5,2,77,92,26,193,0,0,1,3,40,87,61,25,98,1008,31,8,1,0
0,1,1,34,0,4,1,7,3,6,1,6,0,0,0,2,0,19,4,2,2,3,30,30,36,885,0,0,1,3,79,351,51,25,75,0,13,0,1,1
3,1,0,38,0,3,0,5,1,7,1,1,0,1,2,3,0,42,1,2,6,3,48,66,41,706,0,0,1,3,44,22,50,25,70,0,13,0,1,1
2,0,0,23,1,1,0,7,1,8,2,3,0,1,1,3,1,39,11,1,1,1,34,52,63,1401,0,0,1,3,18,282,51,25,81,4,0,0,1,0
1,1,0,2,0,1,1,8,1,3,1,12,1,0,0,2,0,44,6,2,2,2,25,25,61,1585,45,1,0,3,4,331,40,25,70,0,13,0,3,1
2,1,1,19,1,2,1,8,1,10,0,8,1,1,2,2,0,48,8,2,3,2,27,27,33,882,0,0,1,3,16,28,51,25,79,0,13,0,1,1
0,0,0,18,0,0,0,10,2,7,0,11,0,1,3,2,1,9,0,0,4,0,105,117,17,26,0,0,1,3,105,52,51,25,88,822,23,7,1,0
3,1,2,24,1,2,1,0,2,1,0,9,1,1,3,1,1,47,6,2,0,2,24,24,54,1404,0,0,1,3,4,9,39,25,77,184,4,1,1,1
1,0,0,13,0,1,0,0,1,6,0,14,1,0,3,2,0,34,0,0,0,0,88,133,53,369,0,0,1,3,58,288,51,25,88,1013,31,9,1,0
2,1,0,15,1,0,1,1,1,11,1,5,1,1,0,3,1,44,13,1,1,2,17,17,53,1582,0,0,1,3,36,311,51,25,70,0,13,0,1,1
0,1,0,31,1,3,0,4,0,3,1,3,1,1,1,0,0,43,0,2,1,2,29,29,62,1487,0,0,1,3,5,17,51,25,88,423,11,3,1,0
0,0,1,26,1,4,0,9,0,4,1,10,1,1,1,0,0,48,2,0,3,2,27,27,53,1329,0,0,1,3,36,169,51,25,87,0,13,0,1,1
2,0,2,28,1,4,1,2,2,2,1,2,1,1,1,1,1,4,4,2,5,1,47,80,63,1089,0,0,1,3,0,0,51,25,79,0,13,0,1,1
2,1,0,24,0,1,0,5,2,1,0,12,0,1,1,3,1,9,7,0,0,2,37,54,53,1081,0,0,1,3,39,11,51,25,69,281,7,2,1,1
3,0,0,27,0,0,0,5,0,10,1,11,1,1,1,3,0,7,13,1,3,2,18,18,52,1508,0,0,1,3,47,92,51,25,79,0,13,0,1,1
2,0,2,18,0,1,0,8,0,2,0,0,0,1,1,1,0,6,12,1,1,0,96,145,53,298,0,0,1,3,131,214,51,25,77,707,19,5,1,1
1,0,2,11,1,4,1,8,0,2,0,0,0,1,1,1,0,14,12,2,3,1,17,17,54,1612,0,0,1,3,88,64,51,42,15,0,13,0,0,1
0,0,0,15,0,2,0,0,2,10,1,6,1,1,0,1,0,21,7,2,6,0,79,143,70,703,0,0,1,3,170,244,61,21,64,975,29,8,1,1
1,0,1,39,1,1,1,8,1,2,1,14,0,1,2,1,1,2,14,2,0,2,17,17,53,1597,0,0,1,3,40,353,44,25,51,0,13,0,1,1
1,2,1,13,2,1,0,1,2,8,0,3,0,0,1,1,1,32,2,0,3,2,85,109,33,201,0,0,1,3,91,359,88,21,111,999,30,8,1,0
2,0,1,37,2,0,2,9,3,2,1,6,1,1,0,2,0,49,7,0,5,3,37,59,61,1247,0,0,1,3,18,29,46,26,12,0,13,0,1,1
0,1,3,25,0,1,0,8,3,0,2,8,1,1,2,2,0,12,14,1,0,1,75,125,62,666,0,0,1,3,77,80,4,25,88,260,6,2,1,1
3,1,2,0,1,2,0,7,2,4,1,2,1,1,1,3,0,22,3,2,1,0,93,127,41,201,0,0,1,3,130,230,48,25,106,529,14,4,1,1
3,0,2,22,1,0,0,5,3,8,2,12,1,0,0,1,0,16,10,0,3,2,27,27,57,1412,0,0,1,3,22,131,51,25,65,0,13,0,1,1
0,1,2,9,0,3,1,2,1,6,0,14,1,0,2,2,0,47,14,2,4,0,23,23,54,1432,0,0,1,6,179,301,51,41,4,692,19,5,0,1
2,1,2,9,1,3,2,8,0,5,1,8,0,0,3,0,1,44,12,1,2,0,77,126,60,595,0,0,1,3,136,20,51,25,88,919,27,7,1,1
3,0,0,26,1,0,0,8,2,0,0,12,0,1,1,3,1,2,2,1,4,2,27,27,54,1350,0,0,1,3,22,318,51,25,79,0,13,0,1,1
1,0,1,14,0,1,1,7,2,4,0,10,0,1,3,2,0,2,4,2,0,3,48,75,54,899,0,0,1,3,22,76,51,25,88,0,13,0,1,0
1,1,1,7,0,1,0,6,1,5,0,0,1,0,2,1,0,33,13,1,3,2,18,18,53,1544,0,0,1,3,16,60,51,25,43,0,13,0,1,1
0,0,0,5,0,3,1,6,0,9,1,1,0,1,3,3,0,4,12,2,3,3,7,7,52,1678,0,0,1,3,71,136,51,25,76,0,13,0,1,1
1,0,2,3,0,1,0,8,1,0,1,2,1,0,1,2,0,40,0,0,0,3,27,27,62,1560,0,0,1,3,3,12,51,42,69,0,13,0,0,1
2,1,1,38,1,2,1,1,2,8,1,11,1,0,3,3,0,33,7,1,0,3,46,71,53,924,0,0,1,3,72,311,51,25,88,0,13,0,1,1
3,1,0,20,1,0,1,4,2,0,1,11,1,1,3,1,0,2,2,1,6,2,66,93,43,509,0,0,1,3,36,73,51,25,88,689,19,5,1,1
1,0,2,8,0,1,0,4,2,7,0,8,0,0,3,3,1,3,13,0,4,0,106,159,53,184,0,0,1,3,58,147,40,25,112,950,28,8,1,0
3,1,1,21,1,0,1,8,0,1,0,0,0,1,1,2,0,21,7,1,5,3,53,70,35,580,0,0,1,3,59,63,66,25,88,0,13,0,1,1
1,0,2,4,1,0,1,0,1,6,0,11,0,1,0,2,1,14,2,0,2,0,85,131,54,432,0,0,1,3,112,287,51,25,88,916,27,7,1,0
2,2,3,12,0,1,0,9,0,8,1,5,0,0,2,1,1,27,8,0,3,0,87,161,74,697,0,0,1,3,150,311,20,25,91,676,18,5,1,1
1,1,2,8,0,1,1,9,2,7,0,12,0,0,3,3,1,39,6,0,5,2,37,53,52,1038,0,0,1,3,82,310,51,25,69,0,13,0,1,1
3,1,0,15,0,0,1,2,0,9,0,2,1,1,0,3,0,11,6,2,3,2,37,58,62,1276,0,0,1,3,5,9,51,25,21,0,13,0,1,0
1,1,1,22,1,3,0,4,0,11,0,7,1,0,2,1,2,42,12,2,4,0,93,152,62,431,0,0,1,3,98,181,16,25,89,322,8,2,1,0
3,1,1,8,1,4,1,1,0,3,1,1,0,1,0,0,0,5,11,2,1,0,87,96,18,77,0,0,1,3,170,62,51,25,88,755,21,6,1,1
0,1,1,34,0,3,0,3,0,6,1,2,1,0,0,1,1,18,13,2,3,0,17,17,54,1612,0,0,1,3,109,192,51,42,0,338,8,2,0,0
0,1,2,21,1,4,0,0,2,0,0,4,0,1,1,2,0,8,3,0,3,0,105,129,28,69,3,1,0,3,138,52,57,21,112,466,12,3,3,1
2,0,0,35,1,2,0,7,1,8,0,2,0,1,1,1,1,30,5,2,4,2,38,60,60,1187,0,0,1,3,37,271,51,25,61,640,17,5,1,0
0,0,1,22,0,1,0,8,1,5,0,12,0,1,2,0,1,15,4,1,1,2,17,17,52,1557,0,0,1,3,0,0,51,25,42,55,1,0,1,1
1,0,2,35,1,2,1,10,2,3,0,9,0,0,0,2,0,36,13,1,1,3,28,28,54,1316,0,0,1,3,1,1,51,25,69,0,13,0,1,0
1,0,1,28,0,1,2,11,1,5,0,0,0,0,0,0,0,42,4,0,5,1,49,88,67,1135,0,0,1,3,22,124,29,47,2,0,13,0,0,1
1,1,2,4,1,3,1,9,2,0,0,12,0,0,0,0,1,17,11,2,0,0,24,24,36,990,0,0,1,3,113,244,51,25,52,292,7,2,1,1
1,1,1,14,0,4,1,10,1,6,1,12,0,0,1,1,0,4,9,1,1,2,17,17,51,1516,0,0,1,3,20,65,56,25,89,210,5,1,1,1
2,0,2,32,0,1,2,0,0,9,2,9,1,1,3,0,1,47,10,1,4,2,28,28,63,1543,0,0,1,3,9,19,51,25,53,0,13,0,1,1
2,1,0,35,1,3,1,1,0,10,0,4,1,0,2,0,1,17,1,2,6,2,17,17,53,1582,0,0,1,3,0,0,51,25,52,0,13,0,1,0
3,0,1,26,2,4,0,0,0,10,0,0,0,2,3,0,1,10,7,1,6,1,21,21,53,1458,0,0,1,3,126,299,33,33,41,350,9,2,0,1
0,1,2,14,1,4,0,6,1,4,0,3,1,1,1,0,1,45,3,1,0,3,16,16,53,1611,0,0,1,3,18,11,51,42,69,0,13,0,0,1
0,1,1,33,1,3,1,6,2,9,0,2,0,1,0,1,2,48,3,1,1,2,37,54,53,1074,0,0,1,3,45,172,51,25,79,7,13,0,4,1
1,2,0,21,0,4,1,1,2,0,2,9,1,0,1,3,0,28,4,1,0,1,40,57,46,893,0,0,1,3,18,47,51,25,61,0,13,0,1,1
0,1,1,22,0,0,0,7,1,0,1,10,1,0,2,1,0,39,13,1,0,2,28,28,52,1246,0,0,1,3,39,300,51,25,60,665,18,5,1,0
1,1,1,32,1,3,0,9,0,1,0,0,0,1,2,1,1,45,8,2,6,3,20,20,53,1477,0,0,1,3,88,331,51,25,81,0,13,0,1,0
3,0,1,7,1,1,0,10,2,8,0,14,0,1,2,1,1,32,4,0,1,1,52,75,46,721,0,0,1,3,172,213,27,25,97,316,8,2,1,1
3,1,0,11,0,3,0,9,2,4,1,4,0,0,1,2,1,25,10,0,0,0,57,97,61,843,0,0,1,3,50,311,7,25,110,166,3,1,1,0
4,1,0,27,0,1,0,9,0,4,1,0,1,1,0,0,0,2,11,1,2,1,47,85,69,1202,0,0,1,3,36,45,51,25,88,65,1,0,1,1
1,0,0,0,1,1,0,2,1,5,0,4,1,0,2,3,1,19,10,0,1,3,27,27,62,1542,0,0,1,3,25,328,51,25,50,0,13,0,1,1
0,1,1,0,1,1,0,3,0,1,1,0,0,0,1,2,0,23,2,2,3,0,78,133,63,618,0,0,1,3,162,290,51,25,88,626,17,5,1,1
0,1,1,21,0,1,1,10,1,10,0,0,0,0,2,0,1,7,10,0,6,2,45,62,43,793,0,0,1,3,71,156,51,25,88,840,24,7,1,1
1,1,0,16,1,4,1,4,2,11,1,3,1,1,1,1,1,36,9,0,2,3,47,71,51,845,0,0,1,3,25,94,51,25,79,0,13,0,1,1
0,0,0,28,1,2,2,8,1,2,1,12,1,0,3,1,1,27,8,1,5,2,65,101,53,685,0,0,1,3,41,339,59,25,117,841,24,7,1,1
0,0,0,41,0,1,0,0,1,6,1,11,1,0,0,3,0,22,4,2,1,1,27,27,62,1548,0,0,1,3,5,6,51,25,51,0,13,0,1,1
0,0,0,40,1,4,0,4,2,5,1,15,1,0,0,3,1,38,9,0,1,2,27,27,52,1269,0,0,1,3,24,4,51,25,51,0,13,0,1,1
0,1,0,27,0,1,0,8,0,3,1,2,0,2,0,2,0,24,10,2,1,3,44,75,64,1163,0,0,1,3,74,10,40,25,87,0,13,0,1,1
2,0,2,32,0,2,0,10,1,5,0,9,0,1,1,2,0,48,11,2,3,1,86,101,24,121,0,0,1,3,112,241,51,25,88,188,4,1,1,1
0,0,1,42,0,0,1,7,0,3,1,13,0,1,2,1,1,44,13,1,4,1,48,73,51,836,0,0,1,3,157,300,17,25,97,316,8,2,1,1
1,0,1,29,0,4,1,1,1,4,1,9,0,0,1,3,1,8,12,2,4,0,66,93,43,513,0,0,1,3,94,172,51,41,88,299,7,2,0,1
2,1,1,16,0,0,1,3,1,6,1,12,1,1,0,3,0,11,2,0,6,2,28,28,16,586,0,0,1,3,44,98,51,25,79,0,13,0,1,1
0,1,2,17,0,3,0,0,0,0,0,12,0,1,0,0,1,23,6,2,0,3,38,67,72,1510,0,0,1,3,59,176,51,25,44,0,13,0,1,1
3,0,0,15,2,1,0,9,3,2,0,0,0,1,2,0,0,44,14,2,4,2,37,51,47,972,0,0,1,3,40,127,51,32,16,555,15,4,0,1
0,1,2,27,1,1,1,3,1,11,0,14,1,0,0,1,1,10,9,1,0,0,56,87,53,779,0,0,1,3,57,329,51,25,87,371,9,3,1,1
3,0,2,32,0,1,2,4,0,4,1,8,1,1,3,3,0,26,13,2,5,1,37,54,53,1087,0,0,1,3,76,28,51,25,87,0,13,0,1,1
2,1,2,36,0,0,1,8,2,7,1,11,1,0,1,2,1,1,11,0,0,1,40,59,51,985,0,0,1,3,98,76,31,25,69,252,6,2,1,1
1,0,1,36,1,0,1,9,2,7,1,7,0,0,2,3,1,1,12,1,1,1,68,95,42,466,0,0,1,3,110,209,51,25,88,181,4,1,1,1
0,1,1,6,0,3,1,10,0,7,1,12,0,1,2,2,0,45,2,1,4,3,48,75,54,899,0,0,1,3,73,298,51,25,79,0,13,0,1,1
1,1,0,9,0,4,1,5,1,5,0,6,1,1,2,1,0,47,14,0,1,2,17,17,53,1582,0,0,1,3,52,296,51,25,70,0,13,0,1,0
2,0,0,3,0,3,1,2,0,10,0,6,1,1,0,3,0,23,8,1,0,2,17,17,44,1344,0,0,1,3,4,6,51,25,77,40,1,0,1,1
3,1,2,14,0,1,0,9,0,0,1,0,0,1,3,1,2,32,11,0,6,3,51,79,53,827,0,0,1,3,36,140,51,32,18,0,13,0,0,1
1,0,0,2,0,1,0,7,1,9,0,1,0,1,3,1,0,49,6,1,5,2,18,18,50,1449,0,0,1,3,20,353,54,22,50,308,8,2,1,1
0,1,2,38,1,4,1,9,1,10,1,10,0,0,3,2,0,10,8,1,6,1,38,56,54,1103,53,1,0,3,21,76,53,25,77,0,13,0,3,1
3,0,1,0,0,1,1,6,0,4,0,8,1,1,3,0,0,17,2,0,1,0,97,123,33,118,0,0,1,3,143,41,51,25,88,489,13,4,1,1
3,1,2,7,0,3,0,2,2,3,1,6,0,0,0,0,0,25,5,2,6,1,39,70,72,1477,0,0,1,3,65,222,51,25,61,0,13,0,1,1
2,1,0,17,2,1,0,0,0,4,1,8,0,2,1,1,0,31,13,0,2,3,36,52,54,1130,0,0,1,3,53,74,61,25,87,0,13,0,1,1
3,2,2,1,1,3,1,6,2,9,0,0,0,1,0,2,0,8,10,2,1,0,86,131,53,405,0,0,1,3,179,268,51,25,88,347,9,2,1,1
0,1,0,17,0,1,0,9,1,10,0,0,0,1,2,2,1,43,5,1,5,1,46,79,63,1108,0,0,1,3,36,83,51,27,87,0,13,0,1,1
2,1,0,7,0,0,1,4,1,4,1,13,1,1,3,0,1,17,3,0,2,1,48,75,54,899,0,0,1,3,38,334,51,25,88,8,0,0,1,1
4,1,1,14,0,1,0,10,3,11,1,0,0,1,0,2,1,4,0,0,5,2,27,27,47,1168,0,0,1,3,22,71,51,47,8,525,14,4,0,1
3,1,0,38,1,4,0,7,0,7,0,5,0,0,0,2,0,14,1,2,2,0,104,159,55,231,0,0,1,3,59,240,51,25,88,714,20,5,1,1
3,0,2,22,0,1,0,8,0,10,0,0,0,1,3,3,0,49,14,0,6,0,87,128,49,343,0,0,1,3,119,150,51,32,13,958,28,8,0,1
1,0,2,37,1,2,0,4,1,3,0,9,1,1,2,1,0,32,0,2,4,2,26,26,52,1315,0,0,1,3,18,71,51,25,79,0,13,0,1,0
3,0,0,0,0,0,1,7,0,8,1,12,1,0,1,0,1,48,5,1,3,2,19,19,35,1071,0,0,1,3,50,323,51,25,70,0,13,0,1,1
1,0,1,16,0,2,0,8,0,4,1,5,0,1,3,2,0,6,1,1,3,2,28,28,43,1055,0,0,1,3,77,328,51,25,60,0,13,0,1,1
2,0,3,1,2,2,1,0,0,8,0,11,0,0,2,0,1,5,5,0,2,0,87,134,54,406,0,0,1,3,107,53,51,25,88,932,27,7,1,1
3,1,2,3,0,4,0,5,1,0,1,7,1,0,1,3,0,36,7,0,2,2,67,86,32,355,0,0,1,3,36,310,95,25,114,873,25,7,1,0
3,2,2,28,1,2,0,6,3,5,0,3,0,0,1,0,0,25,14,1,0,1,55,71,34,544,0,0,1,3,73,211,59,25,88,0,13,0,1,1
0,0,1,35,1,2,0,4,1,8,1,4,1,1,1,2,1,19,1,0,2,2,25,25,61,1586,45,1,0,3,3,339,41,25,69,0,13,0,3,0
0,1,0,18,1,4,0,5,0,12,1,2,1,1,0,1,1,46,8,1,2,2,37,54,53,1081,0,0,1,3,21,91,51,25,80,224,5,1,1,1
2,1,2,21,0,4,1,0,1,0,1,5,0,0,2,2,1,47,13,2,2,0,97,124,34,129,0,0,1,3,62,162,51,25,88,973,29,8,1,1
0,1,2,39,1,0,1,3,2,3,1,3,0,1,3,1,0,11,10,2,3,2,17,17,43,1309,0,0,1,3,48,314,51,25,61,0,13,0,1,0
1,0,2,15,0,1,1,2,0,1,1,8,0,0,2,2,1,9,3,2,6,1,37,55,54,1117,0,0,1,3,50,177,51,25,88,0,13,0,1,1
3,0,0,24,1,1,0,2,0,1,1,4,1,1,2,1,1,41,3,1,4,2,38,55,53,1064,0,0,1,3,17,284,51,25,79,509,14,4,1,1
2,0,2,38,0,4,1,9,0,1,0,11,0,0,2,0,1,7,13,0,1,2,28,28,63,1549,0,0,1,3,16,314,51,25,43,0,13,0,1,0
3,1,0,17,0,1,0,1,0,0,1,15,0,2,2,2,0,11,1,1,1,1,47,72,53,904,0,0,1,3,18,355,51,25,88,136,2,1,1,1
3,1,3,32,1,4,0,9,0,3,1,5,0,0,1,0,0,27,1,1,3,0,87,160,73,656,0,0,1,3,56,360,51,25,88,770,22,6,1,1
